category,machine,mode,language,impl,variant,memory_model,optimization_type,optimization_param,fp,N,time_sec,performance_gflops,error,real_sec,user_sec,sys_sec,source_file,energy_error_final,virial_ratio_final,dt,energy_error_worst,interactions_per_sec,step,time_per_step_sec
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),524288,1.6623968880000002e+00,3637.7076956895744,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6535034980407156e+11,1,1.6623968880000002e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1048576,6.5490912070000000e+00,3693.5286204622253,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6788766456646478e+11,1,6.5490912070000000e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2097152,2.5972726214000001e+01,3725.3318133440052,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6933326424290933e+11,1,2.5972726214000001e+01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4194304,1.0329553784800001e+02,3746.8035990738153,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.7030925450335526e+11,1,1.0329553784800001e+02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1024,1.2700218370000000e+00,74.39972901190359,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,3.3818058641774359e+09,4096,3.1006392504882814e-04
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2048,1.2668018930000000e+00,149.1776749531586,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,6.7808034069617548e+09,2048,6.1855561181640626e-04
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4096,1.2772590400000001e+00,295.91266157568157,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.3450575526167345e+10,1024,1.2473232812500001e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),8192,1.2833358810000002e+00,589.0229169833365,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,2.6773768953788017e+10,512,2.5065153925781253e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),16384,1.3316507420000001e+00,1135.3040557176362,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,5.1604729805347107e+10,256,5.2017607109375004e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),32768,1.3726973370000002e+00,2202.7120581381296,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.0012327536991498e+11,128,1.0724197945312501e-02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),65536,2.1973480740000002e+00,2752.09650410989,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.2509529564135863e+11,64,3.4333563656250003e-02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),131072,2.2437984480000002e+00,2695.1235117210495,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.2250561416913860e+11,16,1.4023740300000001e-01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),262144,1.7229596310000002e+00,3509.840766993571,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.5953821668152594e+11,4,4.3073990775000004e-01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),524288,1.6631221060000001e+00,3636.121443489489,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6527824743134042e+11,1,1.6631221060000001e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1048576,6.5559012850000000e+00,3689.6918912457363,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6771326778389709e+11,1,6.5559012850000000e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2097152,2.5987722564000002e+01,3723.182091312709,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6923554960512314e+11,1,2.5987722564000002e+01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4194304,1.0399018057200000e+02,3721.775371946625,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6917160781575568e+11,1,1.0399018057200000e+02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1024,1.2460337800000001e+00,75.83203764507893,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,3.4469108020490422e+09,4096,3.0420746582031252e-04
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2048,1.2661794500000001e+00,149.25100942366421,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,6.7841367919847374e+09,2048,6.1825168457031255e-04
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4096,1.2774092510000001e+00,295.8778651024502,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.3448993868293192e+10,1024,1.2474699716796876e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),8192,1.2834384950000002e+00,588.9758231819281,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,2.6771628326451275e+10,512,2.5067158105468753e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),16384,1.3316327570000002e+00,1135.3193891069172,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,5.1605426777587143e+10,256,5.2016904570312507e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),32768,1.3718721860000000e+00,2204.036941079874,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.0018349732181245e+11,128,1.0717751453125000e-02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),65536,2.1938326539999999e+00,2756.5064918429275,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.2529574962922400e+11,64,3.4278635218749999e-02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),131072,2.2412522550000000e+00,2698.1853288834727,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.2264478767652148e+11,16,1.4007826593750000e-01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),262144,1.7217569990000001e+00,3512.2923596537094,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.5964965271153226e+11,4,4.3043924975000003e-01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),524288,1.6613978250000001e+00,3639.8951905260856,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6544978138754935e+11,1,1.6613978250000001e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1048576,6.5464539310000003e+00,3695.016579361612,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6795529906189145e+11,1,6.5464539310000003e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2097152,2.5956296217000002e+01,3727.6898997984645,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6944044999083929e+11,1,2.5956296217000002e+01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4194304,1.0331580262300001e+02,3746.0686860210517,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.7027584936459326e+11,1,1.0331580262300001e+02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1024,1.2548561030000001e+00,75.29889704971215,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,3.4226771386232800e+09,4096,3.0636135327148439e-04
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2048,1.2666363260000000e+00,149.19717455190053,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,6.7816897523591156e+09,2048,6.1847476855468749e-04
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4096,1.2773301810000002e+00,295.89618069785513,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.3449826395357050e+10,1024,1.2473927548828127e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),8192,1.2833201060000001e+00,589.0301574500539,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,2.6774098065911545e+10,512,2.5064845820312502e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),16384,1.3318601680000002e+00,1135.1255368363866,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,5.1596615310744835e+10,256,5.2025787812500007e-03
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),32768,1.3720633040000001e+00,2203.729935469508,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.0016954252134126e+11,128,1.0719244562500001e-02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),65536,2.1963967050000002e+00,2753.288574418982,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.2514948065540828e+11,64,3.4318698515625003e-02
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),131072,2.2427464580000001e+00,2696.387695183688,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.2256307705380400e+11,16,1.4017165362500000e-01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),262144,1.7230328180000001e+00,3509.691684101167,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.5953144018641669e+11,4,4.3075820450000002e-01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),524288,1.6630477350000001e+00,3636.2840497588,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6528563862539999e+11,1,1.6630477350000001e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1048576,6.5474191240000001e+00,3694.47187555241,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6793053979783682e+11,1,6.5474191240000001e+00
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2097152,2.6029949068000001e+01,3717.1422422503524,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.6896101101137967e+11,1,2.6029949068000001e+01
Kokkos,wisteria,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4194304,1.0330316117600000e+02,3746.5271011190375,5.0767152163509937e-06,,,,legacy B2 Kokkos,5.0767152163509937e-06,4.6122347067114366e-01,7.8125000000000000e-03,7.5681879416270492e-04,1.7029668641450171e+11,1,1.0330316117600000e+02
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1024,2.1071786610000003e+00,89.68321695812767,,,,,legacy B2 Kokkos,,,,,4.0765098617330761e+09,8192,2.5722395764160160e-04
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2048,2.1425983710000001e+00,176.4012925444346,,,,,legacy B2 Kokkos,,,,,8.0182405702015724e+09,4096,5.2309530541992189e-04
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4096,2.2043119840000003e+00,342.92525267875146,,,,,legacy B2 Kokkos,,,,,1.5587511485397793e+10,2048,1.0763242109375001e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),8192,2.2277299010000000e+00,678.6408386013759,,,,,legacy B2 Kokkos,,,,,3.0847310845517082e+10,1024,2.1755174814453125e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),16384,2.2181949680000002e+00,1363.1159659108919,,,,,legacy B2 Kokkos,,,,,6.1959816632313263e+10,512,4.3324120468750003e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),32768,2.2743224380000000e+00,2658.9518934201355,,,,,legacy B2 Kokkos,,,,,1.2086144970091527e+11,256,8.8840720234375000e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),65536,2.3165322330000002e+00,5221.00566236153,,,,,legacy B2 Kokkos,,,,,2.3731843919825137e+11,128,1.8097908070312502e-02
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),131072,1.5915907120000001e+00,7599.081732726271,,,,,legacy B2 Kokkos,,,,,3.4541280603301233e+11,32,4.9737209750000004e-02
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),262144,1.5279965160000002e+00,7915.350446738846,,,,,legacy B2 Kokkos,,,,,3.5978865666994751e+11,8,1.9099956450000002e-01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),524288,1.4244832880000000e+00,8490.536889707619,,,,,legacy B2 Kokkos,,,,,3.8593349498670990e+11,2,7.1224164400000001e-01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1048576,2.8826830120000002e+00,8391.229875215984,,,,,legacy B2 Kokkos,,,,,3.8141953978254474e+11,1,2.8826830120000002e+00
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2097152,1.1545172930000001e+01,8380.733994279633,,,,,legacy B2 Kokkos,,,,,3.8094245428543787e+11,1,1.1545172930000001e+01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4194304,4.7004272043000000e+01,8233.891860363132,,,,,legacy B2 Kokkos,,,,,3.7426781183468781e+11,1,4.7004272043000000e+01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1024,2.1202520730000001e+00,89.13023287679623,,,,,legacy B2 Kokkos,,,,,4.0513742216725564e+09,8192,2.5881983312988282e-04
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2048,2.1562753930000000e+00,175.28239819226096,,,,,legacy B2 Kokkos,,,,,7.9673817360118618e+09,4096,5.2643442211914063e-04
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4096,2.2170538340000001e+00,340.9543929441633,,,,,legacy B2 Kokkos,,,,,1.5497926952007425e+10,2048,1.0825458173828126e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),8192,2.2395285280000001e+00,675.0655190546427,,,,,legacy B2 Kokkos,,,,,3.0684796320665577e+10,1024,2.1870395781250001e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),16384,2.2302484740000001e+00,1355.7489273654805,,,,,legacy B2 Kokkos,,,,,6.1624951243885475e+10,512,4.3559540507812503e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),32768,2.2857239730000001e+00,2645.688641411471,,,,,legacy B2 Kokkos,,,,,1.2025857460961232e+11,256,8.9286092695312503e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),65536,2.3269294990000002e+00,5197.676986231717,,,,,legacy B2 Kokkos,,,,,2.3625804482871442e+11,128,1.8179136710937502e-02
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),131072,1.6021625830000001e+00,7548.939186239877,,,,,legacy B2 Kokkos,,,,,3.4313359937453986e+11,32,5.0067580718750004e-02
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),262144,1.5331268750000000e+00,7888.863017639033,,,,,legacy B2 Kokkos,,,,,3.5858468261995605e+11,8,1.9164085937500000e-01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),524288,1.4277480050000000e+00,8471.122259096415,,,,,legacy B2 Kokkos,,,,,3.8505101177710980e+11,2,7.1387400249999999e-01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1048576,2.8823786360000003e+00,8392.115979821603,,,,,legacy B2 Kokkos,,,,,3.8145981726461835e+11,1,2.8823786360000003e+00
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2097152,1.1534690838000001e+01,8388.349943938738,,,,,legacy B2 Kokkos,,,,,3.8128863381539722e+11,1,1.1534690838000001e+01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4194304,4.7148003525000000e+01,8208.790702493527,,,,,legacy B2 Kokkos,,,,,3.7312685011334210e+11,1,4.7148003525000000e+01
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),1024,2.1173276320000003e+00,89.25333905244193,,,,,legacy B2 Kokkos,,,,,4.0569699569291782e+09,8192,2.5846284570312504e-04
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),2048,2.1539515700000003e+00,175.4715042399955,,,,,legacy B2 Kokkos,,,,,7.9759774654543409e+09,4096,5.2586708251953131e-04
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),4096,2.2147869579999999e+00,341.30336616150515,,,,,legacy B2 Kokkos,,,,,1.5513789370977505e+10,2048,1.0814389443359375e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),8192,2.2383811210000002e+00,675.4115615112892,,,,,legacy B2 Kokkos,,,,,3.0700525523240417e+10,1024,2.1859190634765627e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),16384,2.2311589960000000e+00,1355.1956547268853,,,,,legacy B2 Kokkos,,,,,6.1599802487585693e+10,512,4.3577324140625000e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),32768,2.2874709940000000e+00,2643.668037159819,,,,,legacy B2 Kokkos,,,,,1.2016672896180995e+11,256,8.9354335703124999e-03
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),65536,2.3291072210000001e+00,5192.817143189819,,,,,legacy B2 Kokkos,,,,,2.3603714287226453e+11,128,1.8196150164062501e-02
Kokkos,miyabi,gpu,cpp,kokkos,mdrange/cpu-tile-sweep,kokkos-default,あり,-,64 (FP_L=FP_M=64),131072,1.6031399530000001e+00,7544.336901405888,,,,,legacy B2 Kokkos,,,,,3.4292440460935852e+11,32,5.0098123531250004e-02
